Frag: billigeres Ticket 	 ADJA NN  	 ADJ NOUN  	 Ask for: a cheaper ticket 	 DT JJR NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Sag: Italien ist in Europa 	 NE VAFIN APPR NE  	 PROPN AUX ADP PROPN  	 italy is in europe 	 NN VBZ IN NN  	 NOUN VERB ADP NOUN  	 1 	 1 	 1 
Sag: Portugal ist in Europa 	 NE VAFIN APPR NE  	 PROPN AUX ADP PROPN  	 portugal is in europe 	 NN VBZ IN NN  	 NOUN VERB ADP NOUN  	 1 	 0 	 0 
Sag: Spanien ist in Europa 	 NE VAFIN APPR NE  	 PROPN AUX ADP PROPN  	 spain is in europe 	 NN VBZ IN NN  	 NOUN VERB ADP NOUN  	 1 	 0 	 0 
Sag: Österreich ist in Europa 	 NE VAFIN APPR NE  	 PROPN AUX ADP PROPN  	 austria is in europe 	 NN VBZ IN NN  	 NOUN VERB ADP NOUN  	 1 	 0 	 0 
Sag: Deutschland ist nicht in Afrika 	 NE VAFIN PTKNEG APPR NE  	 PROPN AUX PART ADP PROPN  	 Say: germany is not in africa 	 NN VBZ RB IN NN  	 NOUN VERB ADV ADP NOUN  	 2 	 0 	 0 
Sag: Die Schweiz ist nicht in Afrika 	 ART NE VAFIN PTKNEG APPR NE  	 DET PROPN AUX PART ADP PROPN  	 Say: switzerland is not in africa 	 NN VBZ RB IN NN  	 NOUN VERB ADV ADP NOUN  	 2 	 2 	 2 
Sag: Die Türkei ist nicht in Afrika 	 ART NE VAFIN PTKNEG APPR NE  	 DET PROPN AUX PART ADP PROPN  	 Say: turkey is not in africa 	 NN VBZ RB IN NN  	 NOUN VERB ADV ADP NOUN  	 2 	 0 	 0 
Sag: Frankreich ist nicht in Afrika 	 NE VAFIN PTKNEG APPR NE  	 PROPN AUX PART ADP PROPN  	 Say: france is not in africa 	 NN VBZ RB IN NN  	 NOUN VERB ADV ADP NOUN  	 2 	 0 	 0 
Sag: Italien ist nicht in Afrika 	 NE VAFIN PTKNEG APPR NE  	 PROPN AUX PART ADP PROPN  	 Say: italy is not in africa 	 NN VBZ RB IN NN  	 NOUN VERB ADV ADP NOUN  	 2 	 1 	 1 
Sag: Portugal ist nicht in Afrika 	 NE VAFIN PTKNEG APPR NE  	 PROPN AUX PART ADP PROPN  	 Say: portugal is not in africa 	 NN VBZ RB IN NN  	 NOUN VERB ADV ADP NOUN  	 2 	 1 	 1 
Sag: Spanien ist nicht in Afrika 	 NE VAFIN PTKNEG APPR NE  	 PROPN AUX PART ADP PROPN  	 Say: spain is not in africa 	 NN VBZ RB IN NN  	 NOUN VERB ADV ADP NOUN  	 2 	 0 	 0 
Sag: Österreich ist nicht in Afrika 	 NE VAFIN PTKNEG APPR NE  	 PROPN AUX PART ADP PROPN  	 Say: austria is not in africa 	 NN VBZ RB IN NN  	 NOUN VERB ADV ADP NOUN  	 2 	 0 	 0 
Auf Wiedersehen 	 APPR NN  	 ADP NOUN  	 Goodbye 	 UH  	 INTJ  	 3 	 0 	 0 
Sag: Ich heisse Andrew 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is andrew 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 1 	 0 
Sag: Ich heisse Andy 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is andy 	 PRP$ NN VBZ JJ  	 ADJ NOUN VERB ADJ  	 2 	 0 	 0 
Sag: Ich heisse Barbara 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is barbara 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 0 	 0 
Sag: Ich heisse Brian 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is brian 	 PRP$ NN VBZ JJ  	 ADJ NOUN VERB ADJ  	 2 	 0 	 0 
Sag: Ich heisse Erica 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is erica 	 PRP$ NN VBZ NNP  	 ADJ NOUN VERB PROPN  	 2 	 0 	 0 
Sag: Ich heisse Jack 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is jack 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 0 	 0 
Sag: Ich heisse James 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is james 	 PRP$ NN VBZ NNS  	 ADJ NOUN VERB NOUN  	 2 	 4 	 4 
Sag: Ich heisse Janet 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is janet 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 1 	 1 
Sag: Ich heisse John 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is john 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 0 	 0 
Sag: Ich heisse Maddalena 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is maddalena 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 0 	 0 
Sag: Ich heisse Michelle 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is michelle 	 PRP$ NN VBZ NNP  	 ADJ NOUN VERB PROPN  	 2 	 0 	 0 
Sag: Ich heisse Mona 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is mona 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 0 	 0 
Sag: Ich heisse Nick 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is nick 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 0 	 0 
Sag: Ich heisse Paolo 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is paolo 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 3 	 3 
Sag: Ich heisse Patrick 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is patrick 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 0 	 0 
Sag: Ich heisse Paul 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is paul 	 PRP$ NN VBZ NNP  	 ADJ NOUN VERB PROPN  	 2 	 0 	 0 
Sag: Ich heisse Sarah 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is sarah 	 PRP$ NN VBZ NNP  	 ADJ NOUN VERB PROPN  	 2 	 0 	 0 
Sag: Ich heisse Silvia 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is silvia 	 PRP$ NN VBZ JJ  	 ADJ NOUN VERB ADJ  	 2 	 1 	 0 
Sag: Ich heisse Stephanie 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is stephanie 	 PRP$ NN VBZ NN  	 ADJ NOUN VERB NOUN  	 2 	 0 	 0 
Sag: Ich heisse Thomas 	 PPER VVFIN NE  	 PRON VERB PROPN  	 Say: my name is thomas 	 PRP$ NN VBZ NNP  	 ADJ NOUN VERB PROPN  	 2 	 0 	 0 
Sag: Das ist okay 	 PDS VAFIN ADV  	 PRON AUX ADV  	 Say: that's okay 	 DT VBZ JJ  	 DET VERB ADJ  	 3 	 1 	 1 
Sag: Dies ist okay 	 PDS VAFIN ADV  	 PRON AUX ADV  	 Say: that is okay 	 DT VBZ JJ  	 DET VERB ADJ  	 2 	 0 	 0 
Sag: Ich bin aus Amerika 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am american 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 0 	 0 
Sag: Ich bin aus Australien 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am australian 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 4 	 1 
Sag: Ich bin aus Deutschland 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am german 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 8 	 2 
Sag: Ich bin aus England 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am english 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 0 	 0 
Sag: Ich bin aus Frankreich 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am french 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 4 	 2 
Sag: Ich bin aus Irland 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am irish 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 3 	 1 
Sag: Ich bin aus Italien 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am italian 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 8 	 2 
Sag: Ich bin aus Kanada 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am canadian 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 2 	 0 
Sag: Ich bin aus Portugal 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am portuguese 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 0 	 0 
Sag: Ich bin aus Schottland 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am scottish 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 1 	 0 
Sag: Ich bin aus Spanien 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am spanish 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 3 	 2 
Sag: Ich bin aus der Schweiz 	 PPER VAFIN APPR ART NE  	 PRON AUX ADP DET PROPN  	 Say: i am swiss 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 0 	 0 
Sag: Ich bin aus der Türkei 	 PPER VAFIN APPR ART NE  	 PRON AUX ADP DET PROPN  	 Say: i am turkish 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 0 	 0 
Sag: Ich bin aus Österreich 	 PPER VAFIN APPR NE  	 PRON AUX ADP PROPN  	 Say: i am austrian 	 PRP VBP JJ  	 PRON VERB ADJ  	 2 	 0 	 0 
Sag: Ich gehe in die Ferien 	 PPER VVFIN APPR ART NN  	 PRON VERB ADP DET NOUN  	 Say: I am on holiday 	 PRP VBP IN NN  	 PRON VERB ADP NOUN  	 2 	 70 	 50 
Sag: Ich habe 1 Bruder 	 PPER VAFIN CARD NN  	 PRON AUX NUM NOUN  	 Say: i have one brother 	 PRP VBP CD NN  	 PRON VERB NUM NOUN  	 2 	 0 	 0 
Sag: Ich habe 1 Schwester 	 PPER VAFIN CARD NN  	 PRON AUX NUM NOUN  	 Say: i have one sister 	 PRP VBP CD NN  	 PRON VERB NUM NOUN  	 2 	 0 	 0 
Sag: Ich habe eine jüngere Schwester 	 PPER VAFIN ART ADJA NN  	 PRON AUX DET ADJ NOUN  	 Say: i have one younger sister 	 PRP VBP CD JJR NN  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe eine ältere Schwester 	 PPER VAFIN ART ADJA NN  	 PRON AUX DET ADJ NOUN  	 Say: i have one older sister 	 PRP VBP CD JJR NN  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe einen jüngeren Bruder 	 PPER VAFIN ART ADJA NN  	 PRON AUX DET ADJ NOUN  	 Say: i have one younger brother 	 PRP VBP CD JJR NN  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe einen älteren Bruder 	 PPER VAFIN ART ADJA NN  	 PRON AUX DET ADJ NOUN  	 Say: i have one older brother 	 PRP VBP CD JJR NN  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe 2 Brüder 	 PPER VAFIN CARD NN  	 PRON AUX NUM NOUN  	 Say: i have two brothers 	 PRP VBP CD NNS  	 PRON VERB NUM NOUN  	 2 	 0 	 0 
Sag: Ich habe 2 Schwestern 	 PPER VAFIN CARD NN  	 PRON AUX NUM NOUN  	 Say: i have two sisters 	 PRP VBP CD NNS  	 PRON VERB NUM NOUN  	 2 	 0 	 0 
Sag: Ich habe 2 jüngere Brüder 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have two younger brothers 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe 2 jüngere Schwestern 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have two younger sisters 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe 2 ältere Brüder 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have two older brothers 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe 2 ältere Schwestern 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have two older sisters 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe 3 Brüder 	 PPER VAFIN CARD NN  	 PRON AUX NUM NOUN  	 Say: i have three brothers 	 PRP VBP CD NNS  	 PRON VERB NUM NOUN  	 2 	 0 	 0 
Sag: Ich habe 3 Schwestern 	 PPER VAFIN CARD NN  	 PRON AUX NUM NOUN  	 Say: i have three sisters 	 PRP VBP CD NNS  	 PRON VERB NUM NOUN  	 2 	 0 	 0 
Sag: Ich habe 3 jüngere Brüder 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have three younger brothers 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 2 	 0 
Sag: Ich habe 3 jüngere Schwestern 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have three younger sisters 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 1 	 0 
Sag: Ich habe 3 ältere Brüder 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have three older brothers 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe 3 ältere Schwestern 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have three older sisters 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Sag: Ich habe 4 Brüder 	 PPER VAFIN CARD NN  	 PRON AUX NUM NOUN  	 Say: i have four brothers 	 PRP VBP CD NNS  	 PRON VERB NUM NOUN  	 2 	 0 	 0 
Sag: Ich habe 4 Schwestern 	 PPER VAFIN CARD NN  	 PRON AUX NUM NOUN  	 Say: i have four sisters 	 PRP VBP CD NNS  	 PRON VERB NUM NOUN  	 2 	 0 	 0 
Sag: Ich habe 4 jüngere Brüder 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have four younger brothers 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 3 	 1 
Sag: Ich habe 4 jüngere Schwestern 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have four younger sisters 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 1 	 0 
Sag: Ich habe 4 ältere Brüder 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have four older brothers 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 1 	 0 
Sag: Ich habe 4 ältere Schwestern 	 PPER VAFIN CARD ADJA NN  	 PRON AUX NUM ADJ NOUN  	 Say: i have four older sisters 	 PRP VBP CD JJR NNS  	 PRON VERB NUM ADJ NOUN  	 2 	 0 	 0 
Hallo 	 NE  	 PROPN  	 hello 	 UH  	 INTJ  	 3 	 0 	 0 
Ja 	 PTKANT  	 PART  	 yes 	 UH  	 INTJ  	 2 	 0 	 0 
Sag: Dies ist mein Pass 	 PDS VAFIN PPOSAT NN  	 PRON AUX DET NOUN  	 Say: that is my passport 	 DT VBZ PRP$ NN  	 DET VERB ADJ NOUN  	 4 	 8 	 7 
Frag: Wo ist das British Museum? 	 PWAV VAFIN ART NE NE $.  	 ADV AUX DET PROPN PROPN PUNCT  	 Say: where is the british museum 	 WRB VBZ DT JJ NN  	 ADV VERB DET ADJ NOUN  	 6 	 2 	 2 
Frag: Wo ist das Naturhistorische Museum? 	 PWAV VAFIN ART ADJA NN $.  	 ADV AUX DET ADJ NOUN PUNCT  	 Say: where is the natural history museum 	 WRB VBZ DT JJ NN NN  	 ADV VERB DET ADJ NOUN NOUN  	 6 	 4 	 3 
Frag: Wo ist das Science Museum? 	 PWAV VAFIN ART NE NE $.  	 ADV AUX DET PROPN PROPN PUNCT  	 Say: where is the science museum 	 WRB VBZ DT NN NN  	 ADV VERB DET NOUN NOUN  	 6 	 0 	 0 
Frag: Wo ist der Zoo? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Say: where is the zoo 	 WRB VBZ DT NN  	 ADV VERB DET NOUN  	 6 	 0 	 0 
Frag: Wo ist die National Gallery? 	 PWAV VAFIN ART NE NE $.  	 ADV AUX DET PROPN PROPN PUNCT  	 Say: where is the national gallery 	 WRB VBZ DT JJ NN  	 ADV VERB DET ADJ NOUN  	 6 	 0 	 0 
Frag: Wo ist die Tate Modern? 	 PWAV VAFIN ART NE NE $.  	 ADV AUX DET PROPN PROPN PUNCT  	 Say: where is the tate modern 	 WRB VBZ DT NN JJ  	 ADV VERB DET NOUN ADJ  	 6 	 0 	 0 
Frag: Wo ist Big Ben? 	 PWAV VAFIN NE NE $.  	 ADV AUX PROPN PROPN PUNCT  	 Say: where is big ben 	 WRB VBZ JJ NN  	 ADV VERB ADJ NOUN  	 6 	 5 	 3 
Frag: Wo ist Madame Tussauds? 	 PWAV VAFIN NE NE $.  	 ADV AUX PROPN PROPN PUNCT  	 Say: where is madame tussauds 	 WRB VBZ NN NNS  	 ADV VERB NOUN NOUN  	 6 	 0 	 0 
Frag: Wo ist Piccadilly Circus? 	 PWAV VAFIN NE NE $.  	 ADV AUX PROPN PROPN PUNCT  	 Say: where is piccadilly circus 	 WRB VBZ JJ NN  	 ADV VERB ADJ NOUN  	 6 	 10 	 0 
Frag: Wo ist das London Eye? 	 PWAV VAFIN ART NE NE $.  	 ADV AUX DET PROPN PROPN PUNCT  	 Say: where is the london eye 	 WRB VBZ DT JJ NN  	 ADV VERB DET ADJ NOUN  	 6 	 2 	 2 
Frag: Wo ist der Tower? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Say: where is the tower of london 	 WRB VBZ DT NN IN NN  	 ADV VERB DET NOUN ADP NOUN  	 6 	 2 	 2 
Frag: Wo ist die Oxford Street? 	 PWAV VAFIN ART NE NE $.  	 ADV AUX DET PROPN PROPN PUNCT  	 Say: where is oxford street 	 WRB VBZ JJ NN  	 ADV VERB ADJ NOUN  	 6 	 9 	 0 
Frag: Welcher Bus fährt dorthin? 	 PWAT NN VVFIN ADV $.  	 DET NOUN VERB ADV PUNCT  	 Say: which bus goes there 	 WDT NN VBZ RB  	 ADJ NOUN VERB ADV  	 1 	 11 	 1 
Sag: Ich weiss es nicht 	 PPER VVFIN PPER PTKNEG  	 PRON VERB PRON PART  	 Say: i don't know 	 PRP VBP RB VB  	 PRON VERB ADV VERB  	 2 	 0 	 0 
Sag: Big Ben ist neben den Houses of Parliament 	 NE NE VAFIN APPR ART NE NE NE  	 PROPN PROPN AUX ADP DET PROPN PROPN PROPN  	 Say: big ben is next to the houses of parliament 	 JJ NN VBZ RB IN DT NNS IN NN  	 ADJ NOUN VERB ADV ADP DET NOUN ADP NOUN  	 2 	 6 	 0 
Sag: Der Tower ist nahe der Tower Bridge 	 ART NN VAFIN APPR ART NE NE  	 DET NOUN AUX ADP DET PROPN PROPN  	 the tower is near tower bridge 	 DT NN VBZ JJ NN NN  	 DET NOUN VERB ADJ NOUN NOUN  	 2 	 6 	 5 
Sag: Es ist nahe der Bank of England 	 PPER VAFIN APPR ART NE NE NE  	 PRON AUX ADP DET PROPN PROPN PROPN  	 it is near the bank of england 	 PRP VBZ IN DT NN IN NN  	 PRON VERB ADP DET NOUN ADP NOUN  	 2 	 4 	 1 
Sag: Marble Arch ist gegenüber dem Hyde Park 	 NE NE VAFIN APPR ART NE NN  	 PROPN PROPN AUX ADP DET PROPN NOUN  	 marble arch is opposite hyde park 	 JJ NN VBZ JJ NN NN  	 ADJ NOUN VERB ADJ NOUN NOUN  	 2 	 10 	 9 
Sag: Saint Pauls Cathedral ist nahe der Bank of England 	 NE NE NE VAFIN APPR ART NE NE NE  	 PROPN PROPN PROPN AUX ADP DET PROPN PROPN PROPN  	 saint pauls cathedral is near the bank of england 	 NN NNS NN VBZ IN DT NN IN NN  	 NOUN NOUN NOUN VERB ADP DET NOUN ADP NOUN  	 2 	 5 	 3 
Auf Wiedersehen 	 APPR NN  	 ADP NOUN  	 Goodbye 	 UH  	 INTJ  	 3 	 0 	 0 
Sag: Ich muss gehen 	 PPER VMFIN VVINF  	 PRON VERB VERB  	 i have to go 	 PRP VBP TO VB  	 PRON VERB PART VERB  	 4 	 4 	 0 
Danke 	 PTKANT  	 PART  	 thank you 	 VBP PRP  	 VERB PRON  	 5 	 0 	 0 
Hallo 	 NE  	 PROPN  	 hello 	 UH  	 INTJ  	 3 	 0 	 0 
Ja 	 PTKANT  	 PART  	 yes 	 UH  	 INTJ  	 2 	 0 	 0 
Sag: Das Badezimmer ist dreckig 	 ART NN VAFIN ADJD  	 DET NOUN AUX ADJ  	 Say: the bathroom is dirty 	 DT NN VBZ JJ  	 DET NOUN VERB ADJ  	 1 	 1 	 1 
Sag: Das WC ist dreckig 	 ART NE VAFIN ADJD  	 DET PROPN AUX ADJ  	 Say: the toilet is dirty 	 DT NN VBZ JJ  	 DET NOUN VERB ADJ  	 1 	 2 	 2 
Sag: Das Zimmer ist dreckig 	 ART NN VAFIN ADJD  	 DET NOUN AUX ADJ  	 Say: the room is dirty 	 DT NN VBZ JJ  	 DET NOUN VERB ADJ  	 1 	 0 	 0 
Sag: Mein Badezimmer ist dreckig 	 PPOSAT NN VAFIN ADJD  	 DET NOUN AUX ADJ  	 Say: my bathroom is dirty 	 PRP$ NN VBZ JJ  	 ADJ NOUN VERB ADJ  	 1 	 1 	 0 
Sag: Mein WC ist dreckig 	 PPOSAT NN VAFIN ADJD  	 DET NOUN AUX ADJ  	 Say: my toilet is dirty 	 PRP$ NN VBZ JJ  	 ADJ NOUN VERB ADJ  	 1 	 1 	 1 
Sag: Mein Zimmer ist dreckig 	 PPOSAT NN VAFIN ADJD  	 DET NOUN AUX ADJ  	 Say: my room is dirty 	 PRP$ NN VBZ JJ  	 ADJ NOUN VERB ADJ  	 1 	 1 	 1 
Frag: Gibt es ein Fitnessstudio? 	 VVFIN PPER ART NN $.  	 VERB PRON DET NOUN PUNCT  	 Ask for: is there (a fitness centre | a gym)? 	 VBZ EX -LRB- DT NN NN VBZ DT NN -RRB- .  	 VERB ADV PUNCT DET NOUN NOUN VERB DET NOUN PUNCT PUNCT  	 8 	 21 	 8 
Frag: Gibt es ein Hotelrestaurant? 	 VVFIN PPER ART NN $.  	 VERB PRON DET NOUN PUNCT  	 Ask for: is there a ?hotel restaurant? 	 VBZ EX DT . NN NN .  	 VERB ADV DET PUNCT NOUN NOUN PUNCT  	 8 	 6 	 2 
Frag: Gibt es ein Schwimmbad? 	 VVFIN PPER ART NN $.  	 VERB PRON DET NOUN PUNCT  	 Ask for: is there a ?swimming pool? 	 VBZ EX DT . VBG NN .  	 VERB ADV DET PUNCT VERB NOUN PUNCT  	 8 	 9 	 6 
Frag: Gibt es eine Hotelbar? 	 VVFIN PPER ART NN $.  	 VERB PRON DET NOUN PUNCT  	 Ask for: is there a ?hotel bar? 	 VBZ EX DT . NN NN .  	 VERB ADV DET PUNCT NOUN NOUN PUNCT  	 8 	 18 	 5 
Frag: Gibt es einen Coiffeur? 	 VVFIN PPER ART NN $.  	 VERB PRON DET NOUN PUNCT  	 Ask for: is there a hairdresser? 	 VBZ EX DT NN .  	 VERB ADV DET NOUN PUNCT  	 4 	 17 	 10 
Frag: Gibt es einen Lebensmittelladen? 	 VVFIN PPER ART NN $.  	 VERB PRON DET NOUN PUNCT  	 Ask for: is there (a grocery store | a supermarket)? 	 VBZ EX -LRB- DT NN NN VBD DT NN -RRB- .  	 VERB ADV PUNCT DET NOUN NOUN VERB DET NOUN PUNCT PUNCT  	 8 	 30 	 21 
Frag: Gibt es einen Lift? 	 VVFIN PPER ART NN $.  	 VERB PRON DET NOUN PUNCT  	 Ask for: is there (a lift | an elevator)? 	 VBZ EX -LRB- DT NN NN DT NN -RRB- .  	 VERB ADV PUNCT DET NOUN NOUN DET NOUN PUNCT PUNCT  	 8 	 5 	 1 
Sag: Ich möchte mit Dollars bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by dollars 	 PRP MD VB TO VB IN NNS  	 PRON VERB VERB PART VERB ADP NOUN  	 24 	 16 	 5 
Sag: Ich möchte mit Euros bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by euros 	 PRP MD VB TO VB IN NNS  	 PRON VERB VERB PART VERB ADP NOUN  	 24 	 11 	 2 
Sag: Ich möchte mit Schweizer Franken bezahlen 	 PPER VMFIN APPR ADJA NN VVINF  	 PRON VERB ADP ADJ NOUN VERB  	 Say: i would like to pay by swiss francs 	 PRP MD VB TO VB IN JJ NNS  	 PRON VERB VERB PART VERB ADP ADJ NOUN  	 24 	 10 	 2 
Sag: Ich möchte mit Kreditkarte bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by ?credit ( card | cards ) 	 PRP MD VB TO VB RP . NN -LRB- NN JJ NNS -RRB-  	 PRON VERB VERB PART VERB PART PUNCT NOUN PUNCT NOUN ADJ NOUN PUNCT  	 96 	 78 	 17 
Sag: Ich möchte mit Mastercard bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by ( mastercard | master card ) 	 PRP MD VB TO VB RP -LRB- NN NNP NN NN -RRB-  	 PRON VERB VERB PART VERB PART PUNCT NOUN PROPN NOUN NOUN PUNCT  	 48 	 45 	 11 
Sag: Ich möchte mit Postkarte bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by post card 	 PRP MD VB TO VB IN NN NN  	 PRON VERB VERB PART VERB ADP NOUN NOUN  	 24 	 44 	 5 
Sag: Ich möchte mit Visa bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by visa 	 PRP MD VB TO VB IN NN  	 PRON VERB VERB PART VERB ADP NOUN  	 24 	 29 	 4 
Frag: Haarföhn 	 NN  	 NOUN  	 Ask for: a hairdryer 	 DT NN  	 DET NOUN  	 162 	 2 	 0 
Frag: Wo ist der Haarföhn? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Ask for: where is a hairdryer? 	 WRB VBZ DT NN .  	 ADV VERB DET NOUN PUNCT  	 2 	 3 	 2 
Sag: Im Zimmer hat es kein Duschgel 	 APPRART NN VAFIN PPER PIAT NN  	 ADP NOUN AUX PRON DET NOUN  	 Say: there is no shower gel in the room 	 EX VBZ DT NN NN IN DT NN  	 ADV VERB DET NOUN NOUN ADP DET NOUN  	 14 	 5 	 2 
